Transaction_ID,Date_ID,City_ID,Area_ID,Property_ID,Area_SqFt,Days_on_Market,Listing_Status,Demand_Score,Supply_Score,Risk_Score_Base,Price_per_SqFt,Property_Price,Rental_Income_Monthly
3227,591,4,25,1,3534,81,Sold,71,63,23,17508,5962646,190903
3228,99,3,37,2,4328,88,Sold,63,82,20,17782,3917191,214115
3229,921,7,29,4,3870,88,Sold,34,92,46,15201,7262826,122532
3230,557,6,3,1,3921,85,Active,42,98,52,15113,5813681,128750
3231,634,5,20,5,4987,28,Sold,35,86,56,15252,6127362,173019
3232,569,7,7,5,4391,20,Active,32,87,53,18225,5869036,156767
3233,534,8,35,3,3507,175,Active,41,89,37,18347,5724122,113339
3234,889,1,20,2,3236,156,Sold,93,19,5,16388,7134563,350046
3235,542,4,7,3,3154,84,Sold,67,68,24,16681,5752025,224798
3236,965,5,33,3,3068,180,Active,35,83,36,16615,7441044,100262
3237,260,8,22,3,3265,148,Sold,31,88,44,17971,4588208,115953
3238,745,3,22,4,3846,159,Active,61,73,23,16267,6554455,215154
3239,431,4,26,1,4424,187,Sold,65,63,17,15911,5302880,346718
3240,38,8,23,1,3732,114,Active,40,91,36,16012,3669216,120962
3241,840,4,22,2,4904,32,Sold,67,68,20,17434,6946444,304627
3242,786,6,40,5,3734,79,Sold,39,95,46,16652,6722322,113880
3243,332,7,19,4,4671,8,Sold,31,93,41,15562,4901890,142849
3244,556,7,1,5,3568,36,Sold,32,99,39,18273,5811431,118343
3245,654,7,27,3,4263,19,Sold,38,93,43,17511,6219621,139272
3246,318,1,13,4,4798,77,Sold,88,18,6,15658,4840234,554289
3247,486,5,36,1,4211,134,Sold,41,89,51,18450,5526552,146240
3248,965,4,39,5,3427,148,Sold,76,60,21,18456,7441494,262008
3249,421,7,24,1,4505,80,Sold,36,96,49,15097,5259225,152368
3250,3,4,17,5,4820,49,Active,69,61,20,16598,3510801,339964
3251,205,6,33,1,3681,114,Active,43,82,50,16159,4362286,130977
3252,868,5,28,3,3767,130,Sold,36,93,51,16471,7048604,120273
3253,355,6,34,1,4331,30,Sold,34,84,45,16419,5001350,132615
3254,873,8,2,1,4048,13,Sold,32,91,57,18124,7070207,128467
3255,73,3,40,1,3206,140,Sold,64,72,27,16150,3814581,158299
3256,945,4,17,4,3839,103,Sold,70,50,16,17789,7355535,235112
3257,1037,6,24,3,3721,176,Sold,41,86,43,17876,7738973,114086
3258,965,2,12,5,3910,30,Sold,72,61,19,16622,7439693,270076
3259,440,3,3,1,4858,102,Sold,53,87,22,16162,5337533,266731
3260,778,7,14,2,3494,126,Active,37,94,35,15247,6680918,112682
3261,937,8,28,1,3050,154,Sold,37,86,37,17309,7326282,95508
3262,727,7,5,3,3524,42,Sold,41,90,51,17259,6490549,117300
3263,426,5,29,5,3192,139,Sold,38,91,59,18061,5282178,105566
3264,813,8,34,2,3956,51,Sold,34,87,35,15515,6825382,133238
3265,628,2,21,4,4412,90,Active,83,50,14,15363,6100810,224255
3266,910,8,5,1,4743,99,Sold,42,85,37,15427,7214671,143912
3267,295,1,1,1,4528,33,Active,96,22,9,15634,4745274,452868
3268,661,8,4,1,4264,72,Sold,43,98,53,18300,6241224,145863
3269,833,1,9,5,4165,94,Active,88,24,10,18325,6918991,435930
3270,790,6,16,5,4039,117,Sold,31,83,41,17458,6733123,126235
3271,1022,5,23,4,4177,185,Sold,43,86,40,15562,7669216,150347
3272,752,1,8,3,3018,123,Sold,88,32,8,17868,6580108,372572
3273,882,7,3,4,4768,167,Active,35,84,49,15968,7110711,157506
3274,592,3,13,4,4603,54,Sold,61,88,19,15972,5969396,229811
3275,160,1,32,4,3395,146,Sold,94,34,8,17220,4172367,290035
3276,33,3,3,3,4751,178,Sold,57,74,22,17073,3652565,322323
3277,599,3,1,2,3877,27,Active,59,87,20,17296,5995049,198862
3278,4,4,39,4,3884,67,Sold,78,64,17,16168,3514851,277154
3279,785,8,18,5,4556,141,Active,39,87,50,16115,6716021,147933
3280,1007,7,37,3,3377,112,Sold,32,91,50,16789,7612961,117749
3281,402,7,14,1,3991,170,Active,37,99,53,17777,5193069,120752
3282,76,4,23,5,3551,8,Sold,69,58,24,16754,3826282,286564
3283,347,6,27,2,3810,43,Active,33,89,37,17499,4970297,122141
3284,404,3,38,4,4071,77,Sold,56,82,22,17560,5200270,212539
3285,220,7,22,5,3839,93,Active,42,91,48,17775,4426642,120806
3286,1000,6,23,1,3355,44,Sold,36,86,39,17862,7580558,106206
3287,236,6,12,2,3732,50,Active,44,91,41,15656,4487848,113796
3288,215,4,14,1,4008,71,Active,65,62,24,16869,4402340,273658
3289,561,6,18,2,3402,108,Active,40,91,43,17366,5836183,115688
3290,645,6,30,2,4055,124,Sold,33,81,36,18254,6174617,125908
3291,669,8,21,2,4361,98,Sold,36,94,49,17557,6267776,142500
3292,287,1,9,1,3952,71,Active,88,32,9,18374,4703870,446793
3293,8,1,37,1,3289,37,Sold,91,21,7,16570,3536003,329270
3294,514,8,38,4,3599,70,Sold,36,96,59,17113,5640864,112440
3295,534,4,35,4,4650,25,Active,78,64,21,16643,5723672,257112
3296,34,5,38,4,3854,45,Sold,31,80,49,15332,3653915,137881
3297,884,1,28,3,4178,160,Sold,90,18,7,15497,7117461,572772
3298,941,7,6,1,3460,37,Sold,37,94,35,17712,7343384,119529
3299,69,7,20,4,3806,88,Active,37,85,52,16133,3796129,121084
3300,273,4,34,2,4258,7,Sold,68,57,22,15093,4650315,325303
3301,88,5,11,2,4573,168,Sold,31,81,39,18310,3876237,148833
3302,10,3,20,3,3676,178,Active,57,73,24,18044,3543654,180483
3303,722,2,23,3,4064,89,Sold,81,48,17,16745,6468496,205235
3304,550,1,22,3,3101,48,Active,90,24,8,15738,5785328,299184
3305,1023,2,5,3,4398,65,Active,82,51,13,15415,7672367,309190
3306,670,6,1,5,3533,178,Sold,30,88,46,16167,6271377,108223
3307,493,4,36,5,4929,15,Active,77,61,21,17887,5555355,321447
3308,530,6,18,4,4556,48,Active,37,92,49,17913,5708370,151505
3309,576,1,26,3,3865,98,Active,92,22,5,16029,5901440,315751
3310,482,2,9,2,3184,174,Sold,73,45,17,18463,5510351,175950
3311,157,2,35,3,4168,135,Active,73,64,17,17187,4158415,266202
3312,461,6,31,1,4782,86,Sold,41,84,58,17922,5416291,159193
3313,813,1,14,5,4081,16,Active,89,27,10,15404,6824482,366168
3314,1073,8,14,3,3938,159,Sold,31,98,39,17351,7906390,126890
3315,932,4,26,4,3989,182,Sold,75,54,21,16636,7307830,272528
3316,945,7,5,4,3887,142,Active,41,96,39,16584,7354635,139784
3317,252,3,28,1,3683,79,Active,54,82,25,16599,4555355,183667
3318,459,4,23,3,4030,111,Active,78,57,23,15155,5412241,223508
3319,1075,7,20,3,3711,50,Sold,41,99,50,16106,7915841,128222
3320,1025,7,40,3,3004,102,Sold,30,93,54,17560,7684968,102340
3321,488,5,29,1,4942,196,Sold,40,95,36,17416,5535103,153242
3322,496,2,38,1,3494,109,Sold,83,54,19,17804,5569306,239287
3323,415,1,37,3,3424,55,Active,88,23,6,16539,5238973,299463
3324,486,2,21,5,3938,58,Sold,84,50,18,18228,5523402,253673
3325,140,4,20,2,4332,120,Active,79,61,20,16504,4090009,289139
3326,424,3,35,3,4445,78,Active,57,84,22,17410,5268676,306271
3327,912,5,31,2,4500,14,Sold,36,80,41,18048,7226822,160227
3328,174,3,5,2,3467,72,Sold,54,72,21,15004,4227722,204048
3329,497,2,24,3,3737,110,Sold,81,51,13,17220,5572457,239240
3330,621,3,15,4,4123,75,Active,63,83,23,16312,6077407,228883
3331,1073,2,13,2,3518,140,Sold,84,46,16,16594,7904140,210868
3332,880,4,21,1,4016,77,Active,66,52,21,18053,7098559,311073
3333,668,7,2,1,4263,66,Sold,35,85,45,15741,6264626,151737
3334,379,6,39,4,4156,22,Active,32,80,45,15186,5091359,139916
3335,1055,5,22,4,4729,123,Sold,31,80,51,15172,7833933,161041
3336,462,6,27,3,3592,12,Sold,36,84,58,17797,5422142,113644
3337,863,3,13,1,4628,8,Sold,62,85,22,15103,7030153,323323
3338,377,2,19,3,4705,35,Sold,81,55,17,18158,5085508,268552
3339,585,6,3,1,4272,81,Active,40,84,52,15690,5938343,142232
3340,959,4,38,4,3000,73,Sold,73,69,22,16258,7413141,160892
3341,910,7,40,5,4612,45,Sold,44,95,47,17286,7215571,165423
3342,1062,6,12,5,4703,26,Sold,40,96,52,16543,7865886,163514
3343,361,5,34,1,4689,143,Sold,40,87,52,17276,5021602,166084
3344,1093,7,22,3,4856,11,Sold,42,92,54,18272,7983348,165648
3345,670,7,23,2,4615,123,Sold,34,85,43,15998,6274077,152637
3346,193,7,8,1,3025,97,Active,34,98,36,15891,4309180,92093
3347,737,3,34,2,4119,186,Active,62,82,24,16753,6526102,250804
3348,479,8,11,1,4998,57,Sold,40,84,54,15724,5500000,151879
3349,1013,1,36,2,4585,123,Sold,88,25,6,15506,7635913,555507
3350,643,4,40,1,4316,162,Sold,78,59,18,16016,6166966,297588
3351,718,2,18,3,4697,114,Sold,77,52,18,18204,6452295,247895
3352,952,6,29,2,4926,197,Active,42,88,52,16019,7381188,154470
3353,1020,7,36,4,3909,134,Active,32,89,54,16328,7664716,137464
3354,263,4,21,1,4179,108,Active,73,69,15,17947,4604860,301379
3355,779,7,15,1,3889,35,Sold,42,94,38,17601,6685418,130328
3356,256,7,39,4,4169,51,Sold,44,89,54,17507,4572457,139295
3357,768,6,20,3,4738,138,Sold,31,84,38,17522,6639963,156780
3358,240,1,14,4,4711,9,Active,98,27,8,15940,4507650,635691
3359,881,7,9,4,4981,24,Active,38,81,41,18454,7102610,164911
3360,688,6,21,3,4912,14,Sold,44,96,48,18436,6347884,151742
3361,593,4,36,2,3821,192,Active,65,56,18,17827,5972097,221773
3362,636,8,24,2,4944,193,Sold,35,91,48,18177,6137263,172486
3363,547,3,4,4,3542,34,Sold,60,89,20,15818,5773627,202512
3364,309,2,9,3,4726,43,Sold,78,47,12,16178,4803330,362036
3365,187,2,39,1,4660,61,Sold,82,55,15,16383,4286228,287591
3366,686,4,6,3,4947,179,Sold,74,60,15,17409,6341584,323418
3367,805,5,15,2,4763,38,Sold,30,96,52,15914,6794329,166324
3368,696,5,18,5,3595,90,Sold,40,99,42,17854,6375337,113695
3369,891,1,32,2,3302,161,Sold,91,34,9,16779,7146264,249334
3370,991,1,40,5,4346,117,Sold,96,27,10,16023,7545004,492195
3371,824,8,9,1,4384,159,Active,30,97,53,15886,6876237,157237
3372,1047,1,29,2,3534,107,Sold,98,32,9,16994,7790729,397469
3373,540,8,37,5,3954,21,Sold,30,96,47,16982,5746174,120320
3374,78,7,35,1,3840,27,Sold,43,98,56,16369,3833933,122020
3375,610,3,27,5,3349,123,Sold,53,86,24,15866,6033753,223349
3376,435,2,4,1,3619,116,Active,72,55,18,16934,5318631,191396
3377,63,7,12,3,3755,65,Sold,36,97,38,16640,3778127,115038
3378,351,2,2,4,3075,68,Sold,82,50,14,15198,4985598,209257
3379,262,1,13,5,4056,191,Sold,97,28,5,18416,4601710,462262
3380,813,2,11,5,4370,70,Sold,79,61,17,16664,6824032,329846
3381,919,6,4,1,4780,160,Sold,37,90,43,16700,7258325,163849
3382,662,1,19,4,3594,26,Sold,91,23,7,15504,6247974,332472
3383,1061,1,2,2,3712,186,Sold,93,30,9,18113,7859135,385111
3384,423,1,2,5,4069,77,Active,95,22,11,15004,5264176,388223
3385,182,8,21,3,3776,177,Sold,38,92,49,18342,4260126,120696
3386,667,1,5,5,3655,32,Sold,88,30,10,18235,6260576,369082
3387,51,2,2,4,3380,77,Sold,73,48,18,15177,3728172,186318
3388,279,4,9,5,3075,113,Sold,75,65,21,16447,4674167,179013
3389,397,6,12,1,4876,16,Active,36,97,53,15688,5176867,175136
3390,492,1,24,2,4715,111,Active,92,30,6,18499,5547704,398076
3391,1054,5,30,1,4696,12,Sold,39,83,58,18472,7825382,167412
3392,1069,1,7,4,4369,73,Active,99,21,10,15394,7884788,595986
3393,61,5,39,3,4755,18,Sold,41,88,53,15461,3767776,163943
3394,179,8,8,5,4529,8,Sold,41,87,40,16350,4247974,146758
3395,435,7,6,1,4521,93,Sold,41,94,56,15250,5318181,151788
3396,261,4,15,3,4115,80,Active,68,53,17,17103,4594509,227387
3397,213,8,31,5,4361,82,Sold,40,91,39,18209,4396489,131031
3398,149,2,21,3,4525,175,Sold,72,53,18,18148,4125112,352087
3399,651,5,8,2,4811,39,Sold,43,89,52,15913,6209270,159206
3400,390,3,3,5,4944,86,Sold,64,84,20,18242,5137713,241552
3401,300,2,34,1,3315,42,Sold,81,62,13,16164,4762826,186290
3402,675,7,37,1,4138,29,Sold,34,89,40,15660,6292979,128112
3403,8,5,7,3,3771,132,Sold,32,99,54,15296,3537803,131540
3404,209,7,30,1,4498,162,Sold,40,90,36,16199,4384788,137144
3405,770,6,37,4,3685,27,Active,34,96,50,16020,6647164,119107
3406,512,5,2,2,4402,130,Sold,34,86,49,17848,5631863,141859
3407,257,8,20,5,3069,129,Sold,42,91,51,17628,4578307,93384
3408,363,8,16,1,4280,20,Active,40,92,55,18084,5029702,146950
3409,1071,3,13,3,3761,33,Sold,53,87,18,17874,7893339,199183
3410,52,4,13,3,3234,168,Sold,78,65,24,18206,3734023,253591
3411,234,5,6,3,4599,118,Active,42,80,41,16113,4478847,146800
3412,669,7,4,4,3808,157,Sold,44,81,48,16605,6267326,134483
3413,645,5,38,2,3961,164,Sold,33,96,44,16949,6176867,124851
3414,815,2,11,5,4190,7,Sold,84,56,12,15967,6834383,251206
3415,465,3,8,3,4636,197,Sold,59,83,27,15619,5436093,310812
3416,618,4,10,5,3621,144,Sold,76,53,18,16591,6066156,223890
3417,787,6,32,3,4338,63,Sold,41,92,35,16688,6724122,144395
3418,518,6,14,5,3541,20,Sold,42,96,51,15002,5655265,112448
3419,793,8,1,4,3273,26,Active,36,89,54,16985,6745274,116368
3420,519,5,37,3,3989,83,Sold,38,91,57,15976,5663366,129906
3421,653,1,8,1,4332,182,Sold,99,19,6,17069,6213771,542583
3422,529,7,20,4,4001,93,Active,40,96,59,17937,5700270,121126
3423,572,3,11,3,3624,18,Active,52,71,26,15440,5881638,229327
3424,734,3,16,5,4268,147,Active,54,80,22,17493,6516651,273056
3425,301,4,9,5,3292,174,Sold,76,62,21,15767,4767776,217881
3426,324,2,12,5,3785,33,Sold,78,62,19,15595,4869036,284577
3427,834,4,19,1,3723,67,Sold,74,55,20,17500,6923492,255463
3428,268,4,40,1,3133,73,Sold,66,63,23,16932,4626912,166445
3429,262,4,18,1,3015,197,Active,69,56,22,16030,4599459,183350
3430,114,4,39,2,3202,151,Sold,70,63,17,15776,3985598,256517
3431,7,6,6,2,3090,103,Sold,44,92,54,16697,3534653,97496
3432,1092,6,30,4,4136,9,Sold,32,97,59,17433,7980198,136819
3433,888,1,22,5,4179,96,Sold,92,31,7,15279,7131863,332116
3434,393,8,7,3,4266,133,Active,38,94,40,18320,5155715,136990
3435,1009,6,35,1,3803,182,Active,37,80,43,16900,7625562,115322
3436,897,2,7,3,4517,40,Sold,80,56,14,17094,7167866,253521
3437,918,5,29,2,4520,139,Sold,37,96,39,16687,7254275,145318
3438,598,8,26,4,4097,16,Sold,36,96,40,18449,5990099,124713
3439,585,7,27,4,3659,108,Active,41,95,50,15122,5940144,117754
3440,581,1,32,2,3025,145,Sold,98,30,6,16800,5922592,284358
3441,858,6,19,4,3092,176,Sold,41,88,57,16095,7013951,102543
3442,510,6,39,1,3393,147,Sold,36,98,44,15201,5626012,104016
3443,71,7,35,3,4042,199,Active,36,98,45,16566,3803330,134445
3444,639,3,22,2,4556,10,Active,55,77,18,17711,6148964,307169
3445,400,4,16,1,4084,146,Sold,75,51,23,15059,5186318,302518
3446,419,7,16,2,4320,189,Sold,31,90,48,15561,5255175,130136
3447,342,2,1,2,4932,175,Sold,76,53,16,15369,4947794,375442
3448,590,4,3,3,4756,84,Sold,72,56,15,18003,5961746,266669
3449,97,8,4,5,4635,17,Active,38,80,36,15537,3908190,154967
3450,115,3,30,5,3576,137,Sold,62,82,25,16135,3987398,234403
3451,487,7,17,3,3450,16,Active,32,90,45,16700,5528802,116548
3452,366,1,5,4,3704,98,Active,99,33,6,17749,5038703,326832
3453,158,8,6,4,3814,142,Active,40,94,57,15690,4159765,134718
3454,302,3,12,3,4346,198,Sold,61,81,25,17738,4772727,212697
3455,357,7,18,2,3091,78,Sold,35,96,51,15259,5009450,95642
3456,874,3,39,4,4146,175,Active,51,79,27,18302,7073807,204872
3457,618,6,28,1,4907,40,Sold,40,84,57,15895,6067506,151361
3458,422,4,23,2,3045,74,Sold,77,54,24,16950,5262376,225598
3459,489,2,16,4,4045,123,Sold,82,48,18,17028,5537803,217810
3460,773,1,23,5,3758,31,Sold,93,26,8,17997,6656165,488249
3461,383,2,22,3,3884,116,Active,84,46,16,16988,5108010,280243
3462,33,7,7,3,3557,187,Active,37,92,49,17663,3652115,115154
3463,11,8,34,5,4313,123,Active,34,99,37,15756,3551305,131935
3464,28,1,20,4,3246,95,Sold,92,24,8,17043,3628262,288212
3465,765,1,5,3,3794,191,Sold,99,32,7,15838,6626462,316277
3466,481,5,24,3,3026,106,Sold,31,90,53,17972,5506750,104476
3467,1047,6,19,1,3695,103,Active,35,92,59,18135,7788478,120250
3468,978,1,9,2,3283,122,Sold,91,26,9,17272,7492349,436557
3469,941,4,1,3,4428,101,Active,69,50,17,15242,7341584,355214
3470,455,4,9,1,3767,52,Sold,75,50,20,16890,5394689,259445
3471,413,7,7,5,4896,178,Sold,41,97,58,17725,5234923,166209
3472,486,1,25,5,4799,69,Active,94,23,6,17454,5527002,550661
3473,1070,4,17,4,3985,169,Sold,66,60,23,18028,7889288,224108
3474,709,7,21,2,3346,55,Active,38,89,41,18297,6421242,114232
3475,682,2,18,2,4963,80,Active,81,48,18,17849,6324032,336738
3476,1002,3,20,3,4720,56,Sold,50,77,26,17988,7590009,228750
3477,483,2,10,1,4016,11,Sold,82,53,13,15821,5512601,230563
3478,167,2,25,3,4214,62,Sold,83,61,14,16114,4194869,255689
3479,204,1,25,1,3881,149,Active,96,18,9,15965,4361386,397482
3480,589,3,11,4,4962,48,Active,56,79,21,17567,5956345,270409
3481,884,8,16,3,4857,106,Sold,43,98,45,17678,7116561,167100
3482,812,6,4,4,4116,153,Sold,31,98,52,16991,6820432,143031
3483,300,5,21,1,3476,174,Sold,41,86,49,17881,4763726,122341
3484,255,5,7,3,3877,167,Active,36,99,57,18292,4567956,124878
3485,90,3,40,4,3299,158,Active,64,78,19,16405,3881638,197476
3486,1051,2,15,4,4759,22,Sold,80,48,12,18201,7809180,333969
3487,1063,3,8,2,3948,194,Sold,56,80,18,15576,7867236,219471
3488,119,4,36,2,3324,131,Active,71,66,24,18066,4007200,181607
3489,1088,6,19,4,3383,139,Active,43,95,36,15210,7963546,119914
3490,566,3,9,3,4826,174,Sold,51,88,21,16037,5851485,315211
3491,48,3,29,3,4971,139,Active,55,86,22,18161,3713771,259812
3492,426,8,38,5,4426,146,Active,35,91,45,17084,5280828,133391
3493,313,5,1,2,4114,78,Sold,36,87,46,17573,4818181,132545
3494,847,2,10,5,3102,8,Active,83,62,16,18168,6968946,215082
3495,104,6,32,3,3216,143,Sold,32,84,52,16654,3941044,105080
3496,177,1,5,5,4879,97,Sold,89,34,11,17546,4241224,366730
3497,246,3,3,1,4616,30,Sold,59,86,27,15119,4534203,315395
3498,598,2,3,2,4690,48,Sold,77,47,19,17189,5990999,284689
3499,132,6,8,3,4983,46,Sold,34,82,54,18159,4056255,151752
3500,1001,5,22,3,3729,197,Active,39,80,59,17967,7585508,124183
3501,793,7,16,5,3672,58,Active,33,91,43,17942,6749774,125289
3502,596,3,3,3,4076,52,Active,54,76,21,17800,5983798,240060
3503,842,3,20,3,4978,168,Active,62,71,27,15210,6952295,297310
3504,817,4,11,5,4059,23,Sold,72,58,20,15961,6844284,278902
3505,307,8,13,4,4819,172,Sold,32,92,47,16062,4791629,154488
3506,889,8,24,1,3518,171,Active,31,80,40,15338,7133663,116713
3507,955,1,27,5,3999,151,Active,96,18,10,16754,7396489,364039
3508,638,2,8,4,3772,88,Sold,83,50,19,15541,6144014,216016
3509,15,6,3,2,4310,128,Sold,39,81,49,15886,3565256,139463
3510,814,3,20,1,3173,154,Sold,54,73,18,15566,6830783,207225
3511,381,4,29,5,3105,105,Sold,74,56,22,17957,5097659,213231
3512,427,4,1,1,3461,70,Sold,72,57,16,16968,5286228,222307
3513,944,1,38,2,4456,38,Sold,93,20,10,16067,7351935,477806
3514,764,7,3,3,3470,97,Sold,34,93,48,18489,6622412,116273
3515,18,3,17,1,3482,93,Sold,58,80,19,17081,3584158,197521
3516,487,2,26,5,4924,72,Active,78,53,19,15150,5527902,296838
3517,264,8,4,4,3069,10,Sold,33,96,41,17858,4608910,99270
3518,813,3,22,2,4887,50,Sold,55,86,21,16170,6828082,338509
3519,265,7,37,1,4104,35,Sold,39,97,45,18191,4616561,140570
3520,856,2,33,4,4159,79,Sold,75,55,13,16016,7008550,266966
3521,932,4,6,1,4666,155,Sold,69,69,17,17854,7309180,276533
3522,1015,2,20,5,3132,124,Sold,79,50,12,18333,7644014,170472
3523,268,2,21,5,3527,171,Sold,79,60,19,17902,4629612,252450
3524,133,6,19,2,4705,189,Sold,43,96,54,15518,4060756,146871
3525,51,1,20,3,4650,173,Sold,91,19,7,15800,3726372,449248
3526,1017,4,1,1,4657,173,Sold,71,65,17,16681,7648514,248747
3527,630,7,18,4,3906,78,Sold,40,88,45,17511,6110711,123023
3528,606,2,5,2,3764,168,Active,81,47,13,17895,6020702,212555
3529,796,4,34,1,3035,96,Sold,66,55,20,15546,6760576,195836
3530,219,4,20,4,4717,44,Sold,74,65,15,18294,4422142,342770
3531,43,6,2,4,3701,86,Active,33,96,51,15615,3692619,129979
3532,355,4,1,2,3552,147,Sold,75,66,23,15310,5003150,264329
3533,481,8,20,4,4354,160,Sold,38,89,51,17679,5508550,154036
3534,523,8,2,2,3976,139,Active,34,98,44,18296,5677767,137156
3535,815,2,39,4,4025,61,Sold,74,49,12,16959,6834833,265217
3536,318,6,34,2,4703,66,Active,34,81,52,15132,4839783,147514
3537,88,3,3,2,3333,165,Sold,64,75,19,17489,3875337,192194
3538,570,5,36,1,4556,84,Sold,38,90,35,15873,5874437,139350
3539,56,1,19,5,3299,197,Active,93,26,7,17704,3746624,275071
3540,432,8,23,4,3109,111,Sold,39,97,52,15254,5306480,93693
3541,397,6,25,2,3927,21,Active,30,86,43,17738,5177767,120363
3542,998,4,7,3,4624,117,Sold,71,53,24,16703,7570657,260028
3543,487,4,21,5,3285,148,Sold,70,63,20,16016,5530153,242229
3544,1050,3,15,3,4327,191,Sold,52,83,25,16338,7803330,214730
3545,25,3,7,4,3745,129,Sold,63,87,25,16469,3615661,250813
3546,181,3,16,1,4244,107,Active,54,78,24,16420,4255625,220416
3547,466,4,26,5,4088,165,Active,70,66,19,18215,5436543,338928
3548,170,4,20,1,3946,193,Sold,78,59,21,17621,4213321,209029
3549,776,2,17,3,3923,96,Sold,79,48,12,15825,6669216,213789
3550,261,2,25,1,3850,82,Sold,82,60,12,16341,4593609,227436
3551,470,7,32,3,4370,198,Sold,38,84,59,17624,5460396,149061
3552,947,2,31,1,4850,175,Sold,76,48,13,16350,7364986,332466
3553,620,1,16,5,3905,15,Active,96,25,11,16686,6073357,323568
3554,732,8,31,5,4563,187,Active,43,86,53,15613,6509900,142649
3555,776,3,21,1,4880,124,Sold,51,87,20,16907,6671917,302576
3556,281,3,29,5,4137,198,Sold,55,87,18,17126,4679117,254601
3557,800,6,10,4,4607,41,Sold,36,90,55,15233,6776327,158343
3558,875,1,25,1,3181,25,Sold,92,28,6,18246,7078757,319873
3559,23,1,27,4,3177,28,Sold,92,19,10,18162,3606660,321377
3560,37,1,3,4,4807,132,Sold,97,32,11,15187,3664716,657381
3561,810,2,36,5,4260,88,Sold,80,55,15,15137,6813231,299631
3562,393,4,37,5,4483,133,Active,72,51,22,15725,5155265,264871
3563,7,7,38,1,3975,50,Sold,43,91,40,17961,3531053,130022
3564,261,6,30,1,4835,97,Sold,37,82,41,15567,4591809,152157
3565,1050,4,14,5,3844,79,Sold,73,53,20,16403,7802430,259891
3566,822,2,13,1,4197,8,Sold,74,45,18,16838,6861386,311735
3567,595,5,28,1,4758,30,Active,31,82,53,16017,5981548,156919
3568,313,2,1,2,3946,100,Sold,77,54,12,15403,4818631,208391
3569,266,5,35,5,4582,147,Sold,30,88,36,18334,4617911,142995
3570,544,6,5,1,3742,181,Active,40,97,50,16890,5763276,128396
3571,30,7,9,3,4298,161,Sold,34,81,54,16048,3637713,149545
3572,802,6,19,2,4656,47,Sold,43,86,44,16624,6784428,163128
3573,325,5,27,5,3136,164,Sold,34,84,38,17169,4870837,110644
3574,361,3,38,2,4681,9,Sold,51,74,27,18023,5018901,308706
3575,128,2,39,4,4672,100,Sold,79,61,15,15225,4041404,293682
3576,535,7,23,1,3453,80,Sold,39,92,46,17301,5728622,113763
3577,528,2,24,5,3946,127,Active,74,47,16,16471,5697119,199619
3578,230,4,18,3,4852,104,Active,79,67,17,18444,4461746,374283
3579,480,2,14,2,3920,137,Sold,80,47,16,18301,5504050,259538
3580,518,6,32,2,3859,102,Active,35,97,44,17007,5657965,132055
